deployment_id,species,yday,n_images
SUN_PRAIRIE_10_R4,White-tailed deer,242,0
SUN_PRAIRIE_10_R4,American bison,243,0
SUN_PRAIRIE_10_R4,Coyote,243,0
SUN_PRAIRIE_10_R4,Mule deer,243,0
SUN_PRAIRIE_10_R4,Pronghorn,243,0
SUN_PRAIRIE_10_R4,White-tailed deer,243,0
SUN_PRAIRIE_10_R4,American bison,244,0
SUN_PRAIRIE_10_R4,Coyote,244,0
SUN_PRAIRIE_10_R4,Mule deer,244,0
SUN_PRAIRIE_10_R4,Pronghorn,244,0
SUN_PRAIRIE_10_R4,White-tailed deer,244,0
SUN_PRAIRIE_10_R4,American bison,245,0
SUN_PRAIRIE_10_R4,Coyote,245,0
SUN_PRAIRIE_10_R4,Mule deer,245,0
SUN_PRAIRIE_10_R4,Pronghorn,245,0
SUN_PRAIRIE_10_R4,White-tailed deer,245,0
SUN_PRAIRIE_10_R4,American bison,246,0
SUN_PRAIRIE_10_R4,Coyote,246,0
SUN_PRAIRIE_10_R4,Mule deer,246,0
SUN_PRAIRIE_10_R4,Pronghorn,246,0
SUN_PRAIRIE_10_R4,White-tailed deer,246,0
SUN_PRAIRIE_10_R4,American bison,247,0
SUN_PRAIRIE_10_R4,Coyote,247,0
SUN_PRAIRIE_10_R4,Mule deer,247,0
SUN_PRAIRIE_10_R4,Pronghorn,247,0
SUN_PRAIRIE_10_R4,White-tailed deer,247,0
SUN_PRAIRIE_10_R4,American bison,248,0
SUN_PRAIRIE_10_R4,Coyote,248,0
SUN_PRAIRIE_10_R4,Mule deer,248,0
SUN_PRAIRIE_10_R4,Pronghorn,248,0
SUN_PRAIRIE_10_R4,White-tailed deer,248,0
SUN_PRAIRIE_10_R4,American bison,249,0
SUN_PRAIRIE_10_R4,Coyote,249,0
SUN_PRAIRIE_10_R4,Mule deer,249,0
SUN_PRAIRIE_10_R4,Pronghorn,249,0
SUN_PRAIRIE_10_R4,White-tailed deer,249,0
SUN_PRAIRIE_10_R4,American bison,250,0
SUN_PRAIRIE_10_R4,Coyote,250,0
SUN_PRAIRIE_10_R4,Mule deer,250,0
SUN_PRAIRIE_10_R4,Pronghorn,250,0
SUN_PRAIRIE_10_R4,White-tailed deer,250,0
SUN_PRAIRIE_10_R4,American bison,251,0
SUN_PRAIRIE_10_R4,Coyote,251,0
SUN_PRAIRIE_10_R4,Mule deer,251,0
SUN_PRAIRIE_10_R4,Pronghorn,251,0
SUN_PRAIRIE_10_R4,White-tailed deer,251,0
SUN_PRAIRIE_10_R4,American bison,252,0
SUN_PRAIRIE_10_R4,Coyote,252,0
SUN_PRAIRIE_10_R4,Mule deer,252,0
SUN_PRAIRIE_10_R4,Pronghorn,252,0
SUN_PRAIRIE_10_R4,White-tailed deer,252,0
SUN_PRAIRIE_10_R4,American bison,253,0
SUN_PRAIRIE_10_R4,Coyote,253,0
SUN_PRAIRIE_10_R4,Mule deer,253,0
SUN_PRAIRIE_10_R4,Pronghorn,253,0
SUN_PRAIRIE_10_R4,White-tailed deer,253,0
SUN_PRAIRIE_10_R4,American bison,254,0
SUN_PRAIRIE_10_R4,Coyote,254,0
SUN_PRAIRIE_10_R4,Mule deer,254,0
SUN_PRAIRIE_10_R4,Pronghorn,254,0
SUN_PRAIRIE_10_R4,White-tailed deer,254,0
SUN_PRAIRIE_10_R4,American bison,255,0
SUN_PRAIRIE_10_R4,Coyote,255,0
SUN_PRAIRIE_10_R4,Mule deer,255,0
SUN_PRAIRIE_10_R4,Pronghorn,255,0
SUN_PRAIRIE_10_R4,White-tailed deer,255,0
SUN_PRAIRIE_10_R4,American bison,256,0
SUN_PRAIRIE_10_R4,Coyote,256,0
SUN_PRAIRIE_10_R4,Mule deer,256,0
SUN_PRAIRIE_10_R4,Pronghorn,256,0
SUN_PRAIRIE_10_R4,White-tailed deer,256,0
SUN_PRAIRIE_10_R4,American bison,257,0
SUN_PRAIRIE_10_R4,Coyote,257,0
SUN_PRAIRIE_10_R4,Mule deer,257,0
SUN_PRAIRIE_10_R4,Pronghorn,257,0
SUN_PRAIRIE_10_R4,White-tailed deer,257,0
SUN_PRAIRIE_10_R4,American bison,258,0
SUN_PRAIRIE_10_R4,Coyote,258,0
SUN_PRAIRIE_10_R4,Mule deer,258,0
SUN_PRAIRIE_10_R4,Pronghorn,258,0
SUN_PRAIRIE_10_R4,White-tailed deer,258,0
SUN_PRAIRIE_10_R4,American bison,259,0
SUN_PRAIRIE_10_R4,Coyote,259,0
SUN_PRAIRIE_10_R4,Mule deer,259,0
SUN_PRAIRIE_10_R4,Pronghorn,259,0
SUN_PRAIRIE_10_R4,White-tailed deer,259,0
SUN_PRAIRIE_10_R4,American bison,260,0
SUN_PRAIRIE_10_R4,Coyote,260,5
SUN_PRAIRIE_10_R4,Mule deer,260,0
SUN_PRAIRIE_10_R4,Pronghorn,260,0
SUN_PRAIRIE_10_R4,White-tailed deer,260,0
SUN_PRAIRIE_10_R4,American bison,261,0
SUN_PRAIRIE_10_R4,Coyote,261,0
SUN_PRAIRIE_10_R4,Mule deer,261,0
SUN_PRAIRIE_10_R4,Pronghorn,261,0
SUN_PRAIRIE_10_R4,White-tailed deer,261,0
SUN_PRAIRIE_10_R4,American bison,262,0
SUN_PRAIRIE_10_R4,Coyote,262,0
SUN_PRAIRIE_10_R4,Mule deer,262,0
SUN_PRAIRIE_10_R4,Pronghorn,262,0
SUN_PRAIRIE_10_R4,White-tailed deer,262,0
SUN_PRAIRIE_10_R4,American bison,263,0
SUN_PRAIRIE_10_R4,Coyote,263,0
SUN_PRAIRIE_10_R4,Mule deer,263,0
SUN_PRAIRIE_10_R4,Pronghorn,263,0
SUN_PRAIRIE_10_R4,White-tailed deer,263,0
SUN_PRAIRIE_10_R4,American bison,264,0
SUN_PRAIRIE_10_R4,Coyote,264,0
SUN_PRAIRIE_10_R4,Mule deer,264,0
SUN_PRAIRIE_10_R4,Pronghorn,264,0
SUN_PRAIRIE_10_R4,White-tailed deer,264,0
SUN_PRAIRIE_10_R4,American bison,265,0
SUN_PRAIRIE_10_R4,Coyote,265,0
SUN_PRAIRIE_10_R4,Mule deer,265,0
SUN_PRAIRIE_10_R4,Pronghorn,265,0
SUN_PRAIRIE_10_R4,White-tailed deer,265,0
SUN_PRAIRIE_100_R1,American bison,140,0
SUN_PRAIRIE_100_R1,Coyote,140,0
SUN_PRAIRIE_100_R1,Mule deer,140,0
SUN_PRAIRIE_100_R1,Pronghorn,140,0
SUN_PRAIRIE_100_R1,White-tailed deer,140,0
SUN_PRAIRIE_100_R1,American bison,141,0
SUN_PRAIRIE_100_R1,Coyote,141,0
SUN_PRAIRIE_100_R1,Mule deer,141,0
SUN_PRAIRIE_100_R1,Pronghorn,141,0
SUN_PRAIRIE_100_R1,White-tailed deer,141,0
SUN_PRAIRIE_100_R1,American bison,142,0
SUN_PRAIRIE_100_R1,Coyote,142,0
SUN_PRAIRIE_100_R1,Mule deer,142,0
SUN_PRAIRIE_100_R1,Pronghorn,142,0
SUN_PRAIRIE_100_R1,White-tailed deer,142,0
SUN_PRAIRIE_100_R1,American bison,143,0
SUN_PRAIRIE_100_R1,Coyote,143,0
SUN_PRAIRIE_100_R1,Mule deer,143,0
SUN_PRAIRIE_100_R1,Pronghorn,143,0
SUN_PRAIRIE_100_R1,White-tailed deer,143,0
SUN_PRAIRIE_100_R1,American bison,144,0
SUN_PRAIRIE_100_R1,Coyote,144,0
SUN_PRAIRIE_100_R1,Mule deer,144,0
SUN_PRAIRIE_100_R1,Pronghorn,144,0
SUN_PRAIRIE_100_R1,White-tailed deer,144,0
SUN_PRAIRIE_100_R1,American bison,145,0
SUN_PRAIRIE_100_R1,Coyote,145,0
SUN_PRAIRIE_100_R1,Mule deer,145,0
SUN_PRAIRIE_100_R1,Pronghorn,145,0
SUN_PRAIRIE_100_R1,White-tailed deer,145,0
SUN_PRAIRIE_100_R1,American bison,146,0
SUN_PRAIRIE_100_R1,Coyote,146,0
SUN_PRAIRIE_100_R1,Mule deer,146,0
SUN_PRAIRIE_100_R1,Pronghorn,146,0
SUN_PRAIRIE_100_R1,White-tailed deer,146,0
SUN_PRAIRIE_100_R1,American bison,147,0
SUN_PRAIRIE_100_R1,Coyote,147,0
SUN_PRAIRIE_100_R1,Mule deer,147,0
SUN_PRAIRIE_100_R1,Pronghorn,147,0
SUN_PRAIRIE_100_R1,White-tailed deer,147,0
SUN_PRAIRIE_100_R1,American bison,148,0
SUN_PRAIRIE_100_R1,Coyote,148,0
SUN_PRAIRIE_100_R1,Mule deer,148,0
SUN_PRAIRIE_100_R1,Pronghorn,148,0
SUN_PRAIRIE_100_R1,White-tailed deer,148,0
SUN_PRAIRIE_100_R1,American bison,149,0
SUN_PRAIRIE_100_R1,Coyote,149,0
SUN_PRAIRIE_100_R1,Mule deer,149,0
SUN_PRAIRIE_100_R1,Pronghorn,149,0
SUN_PRAIRIE_100_R1,White-tailed deer,149,0
SUN_PRAIRIE_100_R1,American bison,150,0
SUN_PRAIRIE_100_R1,Coyote,150,0
SUN_PRAIRIE_100_R1,Mule deer,150,0
SUN_PRAIRIE_100_R1,Pronghorn,150,0
SUN_PRAIRIE_100_R1,White-tailed deer,150,0
SUN_PRAIRIE_100_R1,American bison,151,0
SUN_PRAIRIE_100_R1,Coyote,151,0
SUN_PRAIRIE_100_R1,Mule deer,151,0
SUN_PRAIRIE_100_R1,Pronghorn,151,0
SUN_PRAIRIE_100_R1,White-tailed deer,151,0
SUN_PRAIRIE_100_R1,American bison,152,0
SUN_PRAIRIE_100_R1,Coyote,152,0
SUN_PRAIRIE_100_R1,Mule deer,152,0
SUN_PRAIRIE_100_R1,Pronghorn,152,0
SUN_PRAIRIE_100_R1,White-tailed deer,152,0
SUN_PRAIRIE_100_R1,American bison,153,0
SUN_PRAIRIE_100_R1,Coyote,153,0
SUN_PRAIRIE_100_R1,Mule deer,153,0
SUN_PRAIRIE_100_R1,Pronghorn,153,0
SUN_PRAIRIE_100_R1,White-tailed deer,153,0
SUN_PRAIRIE_100_R1,American bison,154,0
SUN_PRAIRIE_100_R1,Coyote,154,0
SUN_PRAIRIE_100_R1,Mule deer,154,0
SUN_PRAIRIE_100_R1,Pronghorn,154,0
SUN_PRAIRIE_100_R1,White-tailed deer,154,0
SUN_PRAIRIE_100_R1,American bison,155,0
SUN_PRAIRIE_100_R1,Coyote,155,0
SUN_PRAIRIE_100_R1,Mule deer,155,0
SUN_PRAIRIE_100_R1,Pronghorn,155,0
SUN_PRAIRIE_100_R1,White-tailed deer,155,0
SUN_PRAIRIE_100_R1,American bison,156,0
SUN_PRAIRIE_100_R1,Coyote,156,0
SUN_PRAIRIE_100_R1,Mule deer,156,0
SUN_PRAIRIE_100_R1,Pronghorn,156,0
SUN_PRAIRIE_100_R1,White-tailed deer,156,0
SUN_PRAIRIE_100_R1,American bison,157,0
SUN_PRAIRIE_100_R1,Coyote,157,0
SUN_PRAIRIE_100_R1,Mule deer,157,0
SUN_PRAIRIE_100_R1,Pronghorn,157,0
SUN_PRAIRIE_100_R1,White-tailed deer,157,0
SUN_PRAIRIE_100_R1,American bison,158,0
SUN_PRAIRIE_100_R1,Coyote,158,0
SUN_PRAIRIE_100_R1,Mule deer,158,0
SUN_PRAIRIE_100_R1,Pronghorn,158,0
SUN_PRAIRIE_100_R1,White-tailed deer,158,0
SUN_PRAIRIE_100_R1,American bison,159,0
SUN_PRAIRIE_100_R1,Coyote,159,0
SUN_PRAIRIE_100_R1,Mule deer,159,0
SUN_PRAIRIE_100_R1,Pronghorn,159,0
SUN_PRAIRIE_100_R1,White-tailed deer,159,0
SUN_PRAIRIE_100_R1,American bison,160,0
SUN_PRAIRIE_100_R1,Coyote,160,0
SUN_PRAIRIE_100_R1,Mule deer,160,0
SUN_PRAIRIE_100_R1,Pronghorn,160,0
SUN_PRAIRIE_100_R1,White-tailed deer,160,0
SUN_PRAIRIE_100_R1,American bison,161,0
SUN_PRAIRIE_100_R1,Coyote,161,0
SUN_PRAIRIE_100_R1,Mule deer,161,0
SUN_PRAIRIE_100_R1,Pronghorn,161,0
SUN_PRAIRIE_100_R1,White-tailed deer,161,0
SUN_PRAIRIE_100_R1,American bison,162,0
SUN_PRAIRIE_100_R1,Coyote,162,0
SUN_PRAIRIE_100_R1,Mule deer,162,0
SUN_PRAIRIE_100_R1,Pronghorn,162,0
SUN_PRAIRIE_100_R1,White-tailed deer,162,0
SUN_PRAIRIE_100_R1,American bison,163,0
SUN_PRAIRIE_100_R1,Coyote,163,0
SUN_PRAIRIE_100_R1,Mule deer,163,0
SUN_PRAIRIE_100_R1,Pronghorn,163,0
SUN_PRAIRIE_100_R1,White-tailed deer,163,0
SUN_PRAIRIE_100_R1,American bison,164,0
SUN_PRAIRIE_100_R1,Coyote,164,0
SUN_PRAIRIE_100_R1,Mule deer,164,0
SUN_PRAIRIE_100_R1,Pronghorn,164,0
SUN_PRAIRIE_100_R1,White-tailed deer,164,0
SUN_PRAIRIE_100_R1,American bison,165,0
SUN_PRAIRIE_100_R1,Coyote,165,0
SUN_PRAIRIE_100_R1,Mule deer,165,0
SUN_PRAIRIE_100_R1,Pronghorn,165,0
SUN_PRAIRIE_100_R1,White-tailed deer,165,0
SUN_PRAIRIE_100_R1,American bison,166,0
SUN_PRAIRIE_100_R1,Coyote,166,0
SUN_PRAIRIE_100_R1,Mule deer,166,0
SUN_PRAIRIE_100_R1,Pronghorn,166,0
SUN_PRAIRIE_100_R1,White-tailed deer,166,0
SUN_PRAIRIE_100_R1,American bison,167,0
SUN_PRAIRIE_100_R1,Coyote,167,0
SUN_PRAIRIE_100_R1,Mule deer,167,0
SUN_PRAIRIE_100_R1,Pronghorn,167,0
SUN_PRAIRIE_100_R1,White-tailed deer,167,0
SUN_PRAIRIE_100_R1,American bison,168,0
SUN_PRAIRIE_100_R1,Coyote,168,0
SUN_PRAIRIE_100_R1,Mule deer,168,0
SUN_PRAIRIE_100_R1,Pronghorn,168,0
SUN_PRAIRIE_100_R1,White-tailed deer,168,0
SUN_PRAIRIE_100_R1,American bison,169,0
SUN_PRAIRIE_100_R1,Coyote,169,0
SUN_PRAIRIE_100_R1,Mule deer,169,0
SUN_PRAIRIE_100_R1,Pronghorn,169,0
SUN_PRAIRIE_100_R1,White-tailed deer,169,0
SUN_PRAIRIE_100_R1,American bison,170,0
SUN_PRAIRIE_100_R1,Coyote,170,0
SUN_PRAIRIE_100_R1,Mule deer,170,0
SUN_PRAIRIE_100_R1,Pronghorn,170,0
SUN_PRAIRIE_100_R1,White-tailed deer,170,0
SUN_PRAIRIE_100_R1,American bison,171,0
SUN_PRAIRIE_100_R1,Coyote,171,0
SUN_PRAIRIE_100_R1,Mule deer,171,0
SUN_PRAIRIE_100_R1,Pronghorn,171,0
SUN_PRAIRIE_100_R1,White-tailed deer,171,0
SUN_PRAIRIE_100_R1,American bison,172,0
SUN_PRAIRIE_100_R1,Coyote,172,0
SUN_PRAIRIE_100_R1,Mule deer,172,0
SUN_PRAIRIE_100_R1,Pronghorn,172,0
SUN_PRAIRIE_100_R1,White-tailed deer,172,0
SUN_PRAIRIE_100_R2,American bison,172,0
SUN_PRAIRIE_100_R2,Coyote,172,0
SUN_PRAIRIE_100_R2,Mule deer,172,0
SUN_PRAIRIE_100_R2,Pronghorn,172,0
SUN_PRAIRIE_100_R2,White-tailed deer,172,0
SUN_PRAIRIE_100_R2,American bison,173,0
SUN_PRAIRIE_100_R2,Coyote,173,0
SUN_PRAIRIE_100_R2,Mule deer,173,0
SUN_PRAIRIE_100_R2,Pronghorn,173,0
SUN_PRAIRIE_100_R2,White-tailed deer,173,0
SUN_PRAIRIE_100_R2,American bison,174,0
SUN_PRAIRIE_100_R2,Coyote,174,0
SUN_PRAIRIE_100_R2,Mule deer,174,0
SUN_PRAIRIE_100_R2,Pronghorn,174,0
SUN_PRAIRIE_100_R2,White-tailed deer,174,0
SUN_PRAIRIE_100_R2,American bison,175,0
SUN_PRAIRIE_100_R2,Coyote,175,0
SUN_PRAIRIE_100_R2,Mule deer,175,0
SUN_PRAIRIE_100_R2,Pronghorn,175,0
SUN_PRAIRIE_100_R2,White-tailed deer,175,0
SUN_PRAIRIE_100_R2,American bison,176,0
SUN_PRAIRIE_100_R2,Coyote,176,0
SUN_PRAIRIE_100_R2,Mule deer,176,5
SUN_PRAIRIE_100_R2,Pronghorn,176,0
SUN_PRAIRIE_100_R2,White-tailed deer,176,0
SUN_PRAIRIE_100_R2,American bison,177,0
SUN_PRAIRIE_100_R2,Coyote,177,0
SUN_PRAIRIE_100_R2,Mule deer,177,0
SUN_PRAIRIE_100_R2,Pronghorn,177,0
SUN_PRAIRIE_100_R2,White-tailed deer,177,0
SUN_PRAIRIE_100_R2,American bison,178,0
SUN_PRAIRIE_100_R2,Coyote,178,0
SUN_PRAIRIE_100_R2,Mule deer,178,0
SUN_PRAIRIE_100_R2,Pronghorn,178,0
SUN_PRAIRIE_100_R2,White-tailed deer,178,0
SUN_PRAIRIE_100_R2,American bison,179,0
SUN_PRAIRIE_100_R2,Coyote,179,0
SUN_PRAIRIE_100_R2,Mule deer,179,0
SUN_PRAIRIE_100_R2,Pronghorn,179,0
SUN_PRAIRIE_100_R2,White-tailed deer,179,0
SUN_PRAIRIE_100_R2,American bison,180,0
SUN_PRAIRIE_100_R2,Coyote,180,0
SUN_PRAIRIE_100_R2,Mule deer,180,0
SUN_PRAIRIE_100_R2,Pronghorn,180,0
SUN_PRAIRIE_100_R2,White-tailed deer,180,0
SUN_PRAIRIE_100_R2,American bison,181,0
SUN_PRAIRIE_100_R2,Coyote,181,0
SUN_PRAIRIE_100_R2,Mule deer,181,0
SUN_PRAIRIE_100_R2,Pronghorn,181,0
SUN_PRAIRIE_100_R2,White-tailed deer,181,0
SUN_PRAIRIE_100_R2,American bison,182,0
SUN_PRAIRIE_100_R2,Coyote,182,0
SUN_PRAIRIE_100_R2,Mule deer,182,0
SUN_PRAIRIE_100_R2,Pronghorn,182,0
SUN_PRAIRIE_100_R2,White-tailed deer,182,0
SUN_PRAIRIE_100_R2,American bison,183,0
SUN_PRAIRIE_100_R2,Coyote,183,0
SUN_PRAIRIE_100_R2,Mule deer,183,0
SUN_PRAIRIE_100_R2,Pronghorn,183,0
SUN_PRAIRIE_100_R2,White-tailed deer,183,0
SUN_PRAIRIE_100_R2,American bison,184,0
SUN_PRAIRIE_100_R2,Coyote,184,0
SUN_PRAIRIE_100_R2,Mule deer,184,0
SUN_PRAIRIE_100_R2,Pronghorn,184,0
SUN_PRAIRIE_100_R2,White-tailed deer,184,0
SUN_PRAIRIE_100_R2,American bison,185,0
SUN_PRAIRIE_100_R2,Coyote,185,0
SUN_PRAIRIE_100_R2,Mule deer,185,0
SUN_PRAIRIE_100_R2,Pronghorn,185,0
SUN_PRAIRIE_100_R2,White-tailed deer,185,0
SUN_PRAIRIE_100_R2,American bison,186,0
SUN_PRAIRIE_100_R2,Coyote,186,0
SUN_PRAIRIE_100_R2,Mule deer,186,0
SUN_PRAIRIE_100_R2,Pronghorn,186,0
SUN_PRAIRIE_100_R2,White-tailed deer,186,0
SUN_PRAIRIE_100_R2,American bison,187,0
SUN_PRAIRIE_100_R2,Coyote,187,0
SUN_PRAIRIE_100_R2,Mule deer,187,0
SUN_PRAIRIE_100_R2,Pronghorn,187,0
SUN_PRAIRIE_100_R2,White-tailed deer,187,0
SUN_PRAIRIE_100_R2,American bison,188,0
SUN_PRAIRIE_100_R2,Coyote,188,0
SUN_PRAIRIE_100_R2,Mule deer,188,0
SUN_PRAIRIE_100_R2,Pronghorn,188,0
SUN_PRAIRIE_100_R2,White-tailed deer,188,0
SUN_PRAIRIE_100_R2,American bison,189,0
SUN_PRAIRIE_100_R2,Coyote,189,0
SUN_PRAIRIE_100_R2,Mule deer,189,0
SUN_PRAIRIE_100_R2,Pronghorn,189,0
SUN_PRAIRIE_100_R2,White-tailed deer,189,0
SUN_PRAIRIE_100_R2,American bison,190,0
SUN_PRAIRIE_100_R2,Coyote,190,0
SUN_PRAIRIE_100_R2,Mule deer,190,5
SUN_PRAIRIE_100_R2,Pronghorn,190,0
SUN_PRAIRIE_100_R2,White-tailed deer,190,0
SUN_PRAIRIE_100_R2,American bison,191,0
SUN_PRAIRIE_100_R2,Coyote,191,0
SUN_PRAIRIE_100_R2,Mule deer,191,0
SUN_PRAIRIE_100_R2,Pronghorn,191,0
SUN_PRAIRIE_100_R2,White-tailed deer,191,0
SUN_PRAIRIE_100_R2,American bison,192,0
SUN_PRAIRIE_100_R2,Coyote,192,0
SUN_PRAIRIE_100_R2,Mule deer,192,0
SUN_PRAIRIE_100_R2,Pronghorn,192,0
SUN_PRAIRIE_100_R2,White-tailed deer,192,0
SUN_PRAIRIE_100_R2,American bison,193,0
SUN_PRAIRIE_100_R2,Coyote,193,0
SUN_PRAIRIE_100_R2,Mule deer,193,0
SUN_PRAIRIE_100_R2,Pronghorn,193,0
SUN_PRAIRIE_100_R2,White-tailed deer,193,0
SUN_PRAIRIE_100_R2,American bison,194,0
SUN_PRAIRIE_100_R2,Coyote,194,0
SUN_PRAIRIE_100_R2,Mule deer,194,126
SUN_PRAIRIE_100_R2,Pronghorn,194,0
SUN_PRAIRIE_100_R2,White-tailed deer,194,0
SUN_PRAIRIE_100_R2,American bison,195,0
SUN_PRAIRIE_100_R2,Coyote,195,0
SUN_PRAIRIE_100_R2,Mule deer,195,0
SUN_PRAIRIE_100_R2,Pronghorn,195,0
SUN_PRAIRIE_100_R2,White-tailed deer,195,0
SUN_PRAIRIE_100_R2,American bison,196,0
SUN_PRAIRIE_100_R2,Coyote,196,0
SUN_PRAIRIE_100_R2,Mule deer,196,5
SUN_PRAIRIE_100_R2,Pronghorn,196,0
SUN_PRAIRIE_100_R2,White-tailed deer,196,0
SUN_PRAIRIE_100_R2,American bison,197,0
SUN_PRAIRIE_100_R2,Coyote,197,0
SUN_PRAIRIE_100_R2,Mule deer,197,0
SUN_PRAIRIE_100_R2,Pronghorn,197,0
SUN_PRAIRIE_100_R2,White-tailed deer,197,0
SUN_PRAIRIE_100_R2,American bison,198,0
SUN_PRAIRIE_100_R2,Coyote,198,0
SUN_PRAIRIE_100_R2,Mule deer,198,5
SUN_PRAIRIE_100_R2,Pronghorn,198,0
SUN_PRAIRIE_100_R2,White-tailed deer,198,0
SUN_PRAIRIE_100_R2,American bison,199,0
SUN_PRAIRIE_100_R2,Coyote,199,0
SUN_PRAIRIE_100_R2,Mule deer,199,0
SUN_PRAIRIE_100_R2,Pronghorn,199,0
SUN_PRAIRIE_100_R2,White-tailed deer,199,0
SUN_PRAIRIE_100_R2,American bison,200,0
SUN_PRAIRIE_100_R2,Coyote,200,0
SUN_PRAIRIE_100_R2,Mule deer,200,0
SUN_PRAIRIE_100_R2,Pronghorn,200,0
SUN_PRAIRIE_100_R2,White-tailed deer,200,0
SUN_PRAIRIE_100_R2,American bison,201,0
SUN_PRAIRIE_100_R2,Coyote,201,0
SUN_PRAIRIE_100_R2,Mule deer,201,10
SUN_PRAIRIE_100_R2,Pronghorn,201,0
SUN_PRAIRIE_100_R2,White-tailed deer,201,0
SUN_PRAIRIE_100_R2,American bison,202,0
SUN_PRAIRIE_100_R2,Coyote,202,0
SUN_PRAIRIE_100_R2,Mule deer,202,0
SUN_PRAIRIE_100_R2,Pronghorn,202,0
SUN_PRAIRIE_100_R2,White-tailed deer,202,0
SUN_PRAIRIE_100_R2,American bison,203,0
SUN_PRAIRIE_100_R2,Coyote,203,0
SUN_PRAIRIE_100_R2,Mule deer,203,0
SUN_PRAIRIE_100_R2,Pronghorn,203,0
SUN_PRAIRIE_100_R2,White-tailed deer,203,0
SUN_PRAIRIE_100_R2,American bison,204,0
SUN_PRAIRIE_100_R2,Coyote,204,0
SUN_PRAIRIE_100_R2,Mule deer,204,0
SUN_PRAIRIE_100_R2,Pronghorn,204,0
SUN_PRAIRIE_100_R2,White-tailed deer,204,0
SUN_PRAIRIE_100_R2,American bison,205,0
SUN_PRAIRIE_100_R2,Coyote,205,0
SUN_PRAIRIE_100_R2,Mule deer,205,0
SUN_PRAIRIE_100_R2,Pronghorn,205,0
SUN_PRAIRIE_100_R2,White-tailed deer,205,0
SUN_PRAIRIE_100_R2,American bison,206,0
SUN_PRAIRIE_100_R2,Coyote,206,0
SUN_PRAIRIE_100_R2,Mule deer,206,0
SUN_PRAIRIE_100_R2,Pronghorn,206,0
SUN_PRAIRIE_100_R2,White-tailed deer,206,0
SUN_PRAIRIE_100_R2,American bison,207,0
SUN_PRAIRIE_100_R2,Coyote,207,0
SUN_PRAIRIE_100_R2,Mule deer,207,0
SUN_PRAIRIE_100_R2,Pronghorn,207,0
SUN_PRAIRIE_100_R2,White-tailed deer,207,0
SUN_PRAIRIE_100_R2,American bison,208,0
SUN_PRAIRIE_100_R2,Coyote,208,0
SUN_PRAIRIE_100_R2,Mule deer,208,0
SUN_PRAIRIE_100_R2,Pronghorn,208,0
SUN_PRAIRIE_100_R2,White-tailed deer,208,0
SUN_PRAIRIE_100_R3,American bison,208,0
SUN_PRAIRIE_100_R3,Coyote,208,0
SUN_PRAIRIE_100_R3,Mule deer,208,0
SUN_PRAIRIE_100_R3,Pronghorn,208,0
SUN_PRAIRIE_100_R3,White-tailed deer,208,0
SUN_PRAIRIE_100_R3,American bison,209,11
SUN_PRAIRIE_100_R3,Coyote,209,0
SUN_PRAIRIE_100_R3,Mule deer,209,0
SUN_PRAIRIE_100_R3,Pronghorn,209,0
SUN_PRAIRIE_100_R3,White-tailed deer,209,0
SUN_PRAIRIE_100_R3,American bison,210,4
SUN_PRAIRIE_100_R3,Coyote,210,0
SUN_PRAIRIE_100_R3,Mule deer,210,0
SUN_PRAIRIE_100_R3,Pronghorn,210,0
SUN_PRAIRIE_100_R3,White-tailed deer,210,0
SUN_PRAIRIE_100_R3,American bison,211,0
SUN_PRAIRIE_100_R3,Coyote,211,0
SUN_PRAIRIE_100_R3,Mule deer,211,0
SUN_PRAIRIE_100_R3,Pronghorn,211,0
SUN_PRAIRIE_100_R3,White-tailed deer,211,0
SUN_PRAIRIE_100_R3,American bison,212,0
SUN_PRAIRIE_100_R3,Coyote,212,0
SUN_PRAIRIE_100_R3,Mule deer,212,0
SUN_PRAIRIE_100_R3,Pronghorn,212,0
SUN_PRAIRIE_100_R3,White-tailed deer,212,0
SUN_PRAIRIE_100_R3,American bison,213,0
SUN_PRAIRIE_100_R3,Coyote,213,0
SUN_PRAIRIE_100_R3,Mule deer,213,5
SUN_PRAIRIE_100_R3,Pronghorn,213,0
SUN_PRAIRIE_100_R3,White-tailed deer,213,0
SUN_PRAIRIE_100_R3,American bison,214,0
SUN_PRAIRIE_100_R3,Coyote,214,0
SUN_PRAIRIE_100_R3,Mule deer,214,0
SUN_PRAIRIE_100_R3,Pronghorn,214,0
SUN_PRAIRIE_100_R3,White-tailed deer,214,0
SUN_PRAIRIE_100_R3,American bison,215,0
SUN_PRAIRIE_100_R3,Coyote,215,0
SUN_PRAIRIE_100_R3,Mule deer,215,4
SUN_PRAIRIE_100_R3,Pronghorn,215,0
SUN_PRAIRIE_100_R3,White-tailed deer,215,0
SUN_PRAIRIE_100_R3,American bison,216,0
SUN_PRAIRIE_100_R3,Coyote,216,0
SUN_PRAIRIE_100_R3,Mule deer,216,0
SUN_PRAIRIE_100_R3,Pronghorn,216,0
SUN_PRAIRIE_100_R3,White-tailed deer,216,0
SUN_PRAIRIE_100_R3,American bison,217,0
SUN_PRAIRIE_100_R3,Coyote,217,0
SUN_PRAIRIE_100_R3,Mule deer,217,0
SUN_PRAIRIE_100_R3,Pronghorn,217,0
SUN_PRAIRIE_100_R3,White-tailed deer,217,0
SUN_PRAIRIE_100_R3,American bison,218,0
SUN_PRAIRIE_100_R3,Coyote,218,0
